Date/Time,volts,amps,watts,volts.1,none,celsius,kilowatt-hours,watts.1,hertz,kilowatt-hours.1,watts.2,volts.2,volts.3,volts.4,volts.5,date/time,new_date/time
2025-01-15 12:20,417.64399210612,45.268424987793,33474.88671875,559.198750813802,0.0,57.382848103841,2.728000000003,32659.6171875,49.995124816895,2.728000000003,32659.6171875,417.64399210612,417.44921875,418.527221679688,416.955535888672,2025-01-15 12:20:00,15/01/2025 12:20 PM
2025-01-15 12:25,405.602966308594,25.43631362915,18209.4868164063,559.736246744792,0.0,55.318130493164,2.567999999999,17799.6796875,49.973667144775,2.567999999999,17799.6796875,405.602966308594,404.797119140625,407.548461914062,404.463317871094,2025-01-15 12:25:00,15/01/2025 12:25 PM
2025-01-15 12:30,408.908752441406,28.207057952881,20256.0122070313,568.812805175781,0.0,52.465227762858,1.856,19925.80859375,49.969909667969,1.856,19925.80859375,408.908752441406,408.379089355469,410.293884277344,408.053283691406,2025-01-15 12:30:00,15/01/2025 12:30 PM
2025-01-15 12:35,408.912139892578,40.214889526367,28999.7890625,562.20009358724,0.0,56.023525238037,2.831999999995,28413.48046875,50.029323577881,2.831999999995,28413.48046875,408.912139892578,407.560607910156,409.71630859375,409.459503173828,2025-01-15 12:35:00,15/01/2025 12:35 PM
2025-01-15 12:40,406.029968261719,28.170864105225,20206.4375,560.648661295573,0.0,54.883085886637,2.52800000002,19787.404296875,50.025466918945,2.52800000002,19787.404296875,406.029968261719,404.518402099609,406.135589599609,407.435913085938,2025-01-15 12:40:00,15/01/2025 12:40 PM
2025-01-15 12:45,411.311655680338,43.983238220215,31953.64453125,567.301493326823,0.0,53.420312245687,1.872000000003,31260.205078125,50.002113342285,1.872000000003,31260.205078125,411.311655680338,410.326599121094,411.336273193359,412.272094726562,2025-01-15 12:45:00,15/01/2025 12:45 PM
2025-01-15 12:50,410.427927652995,42.490867614746,30873.982421875,569.915730794271,0.0,53.129288991292,2.207999999984,30192.90234375,49.992458343506,2.207999999984,30192.90234375,410.427927652995,410.254333496094,410.003387451172,411.026062011719,2025-01-15 12:50:00,15/01/2025 12:50 PM
2025-01-15 12:55,412.413970947266,55.127388000488,40276.875,561.863545735677,0.0,56.934338887533,2.80799999999,39345.96875,49.991847991943,2.80799999999,39345.96875,412.413970947266,411.936676025391,411.789184570312,413.516052246094,2025-01-15 12:55:00,15/01/2025 12:55 PM
2025-01-15 13:00,417.445353190104,51.873332977295,38417.3740234375,552.421040852864,0.0,59.566790262858,3.224000000017,37508.375,50.077980041504,3.224000000017,37508.375,417.445353190104,416.653900146484,416.364471435547,419.317687988281,2025-01-15 13:00:00,15/01/2025 01:00 PM
2025-01-15 13:05,414.421234130859,49.543106079102,36477.3408203125,550.519856770833,0.0,60.049410502116,3.032000000007,35619.02734375,50.08731842041,3.032000000007,35619.02734375,414.421234130859,414.356414794922,413.552337646484,415.354949951172,2025-01-15 13:05:00,15/01/2025 01:05 PM
2025-01-15 13:10,411.026947021484,47.410545349121,34499.369140625,550.124165852864,0.0,59.559036254883,2.864000000001,33691.06640625,49.976276397705,2.864000000001,33691.06640625,411.026947021484,410.232971191406,411.013916015625,411.833953857422,2025-01-15 13:10:00,15/01/2025 01:10 PM
2025-01-15 13:15,409.600952148438,47.508281707764,34383.5185546875,555.250773111979,0.0,58.412152608236,2.592000000004,33628.75390625,50.009002685547,2.592000000004,33628.75390625,409.600952148438,408.842071533203,409.941162109375,410.019622802734,2025-01-15 13:15:00,15/01/2025 01:15 PM
2025-01-15 13:20,409.09336344401,47.23509979248,34108.2119140625,555.718953450521,0.0,58.273686726888,2.712,33373.390625,49.935401916504,2.712,33373.390625,409.09336344401,407.945373535156,410.658599853516,408.676116943359,2025-01-15 13:20:00,15/01/2025 01:20 PM
2025-01-15 13:25,409.245381673177,44.242877960205,32365.12109375,555.929646809896,0.0,57.791353861491,2.679999999993,31343.337890625,50.030601501465,2.679999999993,31343.337890625,409.245381673177,408.352752685547,410.676177978516,408.707214355469,2025-01-15 13:25:00,15/01/2025 01:25 PM
2025-01-15 13:30,406.112030029297,38.361755371094,27292.783203125,559.539123535156,0.0,56.33697382609,2.423999999999,26864.7421875,50.000862121582,2.423999999999,26864.7421875,406.112030029297,404.693115234375,408.160766601562,405.482208251953,2025-01-15 13:30:00,15/01/2025 01:30 PM
2025-01-15 13:35,408.178771972656,27.996690750122,20199.9365234375,563.521036783854,0.0,53.115786234538,1.967999999993,19750.59765625,49.965869903564,1.967999999993,19750.59765625,408.178771972656,406.958160400391,408.866271972656,408.711883544922,2025-01-15 13:35:00,15/01/2025 01:35 PM
2025-01-15 13:40,409.438222249349,29.173225402832,20219.3994140625,571.264953613281,0.0,51.095836639404,1.655999999988,20650.36328125,49.978813171387,1.655999999988,20650.36328125,409.438222249349,408.550018310547,410.024353027344,409.740295410156,2025-01-15 13:40:00,15/01/2025 01:40 PM
2025-01-15 13:45,409.712432861328,23.246313095093,17015.94140625,571.323120117188,0.0,49.299166361491,1.328000000009,16488.107421875,49.960945129395,1.328000000009,16488.107421875,409.712432861328,408.7685546875,410.707183837891,409.661560058594,2025-01-15 13:45:00,15/01/2025 01:45 PM
2025-01-15 13:50,406.779256184896,18.948884963989,13591.6616210938,566.442301432292,0.0,48.387362162272,1.304000000004,13307.8486328125,49.947574615479,1.304000000004,13307.8486328125,406.779256184896,405.808135986328,407.93359375,406.596038818359,2025-01-15 13:50:00,15/01/2025 01:50 PM
2025-01-15 13:55,404.920227050781,16.923006057739,12073.1953125,564.245259602864,0.0,46.971043904622,1.032000000007,11824.431640625,49.94548034668,1.032000000007,11824.431640625,404.920227050781,404.422973632812,405.90380859375,404.433898925781,2025-01-15 13:55:00,15/01/2025 01:55 PM
2025-01-15 14:00,407.197611490885,16.617218017578,11972.9829101563,568.514689127604,0.0,45.946643829346,0.967999999993,11686.671875,50.015228271484,0.967999999993,11686.671875,407.197611490885,406.172698974609,409.359710693359,406.060424804688,2025-01-15 14:00:00,15/01/2025 02:00 PM
2025-01-15 14:05,406.834767659505,17.562461853027,12605.0952148438,570.219441731771,0.0,45.476544698079,1.008000000002,12332.3720703125,50.012805938721,1.008000000002,12332.3720703125,406.834767659505,405.977355957031,407.188751220703,407.338195800781,2025-01-15 14:05:00,15/01/2025 02:05 PM
2025-01-15 14:10,404.354817708333,17.529371261597,12434.3801269531,584.242390950521,0.0,45.228664398193,1.024000000005,12246.365234375,49.947250366211,1.024000000005,12246.365234375,404.354817708333,403.275177001953,406.135192871094,403.654083251953,2025-01-15 14:10:00,15/01/2025 02:10 PM
2025-01-15 14:15,403.389729817708,17.37940788269,12303.2387695313,585.258443196614,0.0,45.068183898926,1.024000000005,12115.7646484375,49.965526580811,1.024000000005,12115.7646484375,403.389729817708,402.537231445312,404.024383544922,403.607574462891,2025-01-15 14:15:00,15/01/2025 02:15 PM
2025-01-15 14:20,401.48935953776,16.854381561279,11875.6755371094,585.647806803385,0.0,44.756450653076,0.991999999998,11687.0751953125,49.981327056885,0.991999999998,11687.0751953125,401.48935953776,400.415832519531,403.014984130859,401.037261962891,2025-01-15 14:20:00,15/01/2025 02:20 PM
2025-01-15 14:25,405.971923828125,15.775422096252,11223.7248535156,585.810282389323,0.0,44.362675984701,0.95199999999,11065.8701171875,49.949771881104,0.95199999999,11065.8701171875,405.971923828125,404.099975585938,408.357574462891,405.458221435547,2025-01-15 14:25:00,15/01/2025 02:25 PM
2025-01-15 14:30,406.23979695638,14.478527069092,10409.2724609375,566.291259765625,0.0,43.794597625732,0.888000000006,10150.4384765625,50.013084411621,0.888000000006,10150.4384765625,406.23979695638,405.363708496094,408.196411132812,405.159271240234,2025-01-15 14:30:00,15/01/2025 02:30 PM
2025-01-15 14:35,407.261891682943,14.815039634705,10596.6455078125,585.355224609375,0.0,43.355871836344,0.847999999998,10416.798828125,49.942234039307,0.847999999998,10416.798828125,407.261891682943,406.558227539062,408.416015625,406.811431884766,2025-01-15 14:35:00,15/01/2025 02:35 PM
2025-01-15 14:40,405.373524983724,16.516975402832,11737.28125,587.13916015625,0.0,43.287450154622,0.896000000008,11552.6767578125,49.851928710938,0.896000000008,11552.6767578125,405.373524983724,404.167358398438,407.005004882812,404.948211669922,2025-01-15 14:40:00,15/01/2025 02:40 PM
2025-01-15 14:45,405.331675211588,18.944583892822,13481.943359375,587.457845052083,0.0,43.730229695638,1.031999999977,13247.69921875,49.857322692871,1.031999999977,13247.69921875,405.331675211588,404.319366455078,406.603912353516,405.071746826172,2025-01-15 14:45:00,15/01/2025 02:45 PM
2025-01-15 14:50,407.39252726237,17.289003372192,12340.3374023438,584.843404134114,0.0,43.867033640544,1.072000000015,12150.9951171875,49.880359649658,1.072000000015,12150.9951171875,407.39252726237,406.457885742188,408.564056396484,407.155639648438,2025-01-15 14:50:00,15/01/2025 02:50 PM
2025-01-15 14:55,406.423461914062,16.56266784668,11818.7653808594,584.255554199219,0.0,43.681285858154,0.983999999997,11618.5458984375,49.846969604492,0.983999999997,11618.5458984375,406.423461914062,405.197570800781,408.475158691406,405.59765625,2025-01-15 14:55:00,15/01/2025 02:55 PM
2025-01-15 15:00,407.738505045573,16.952085494995,12121.2954101563,587.476847330729,0.0,43.657901763916,0.975999999995,11944.1181640625,49.905258178711,0.975999999995,11944.1181640625,407.738505045573,406.444061279297,409.792358398438,406.979095458984,2025-01-15 15:00:00,15/01/2025 03:00 PM
2025-01-15 15:05,408.026224772135,17.394468307495,12492.5590820313,588.429545084635,0.0,43.573407491048,0.975999999995,12270.0615234375,49.976608276367,0.975999999995,12270.0615234375,408.026224772135,406.744598388672,409.725036621094,407.609039306641,2025-01-15 15:05:00,15/01/2025 03:05 PM
2025-01-15 15:10,415.654469807943,38.635704040527,28255.505859375,585.679748535156,0.0,47.171450297038,1.600000000006,27766.650390625,49.925926208496,1.600000000006,27766.650390625,415.654469807943,414.899536132812,416.310760498047,415.753112792969,2025-01-15 15:10:00,15/01/2025 03:10 PM
2025-01-15 15:15,414.594441731771,36.788928985596,26903.4228515625,576.762003580729,0.0,50.55526860555,2.247999999992,26338.390625,49.907958984375,2.247999999992,26338.390625,414.594441731771,413.697509765625,415.745880126953,414.339935302734,2025-01-15 15:15:00,15/01/2025 03:15 PM
2025-01-15 15:20,413.756215413411,33.351722717285,24348.6767578125,575.979756673177,0.0,50.417020161947,1.768000000011,23832.529296875,50.011978149414,1.768000000011,23832.529296875,413.756215413411,412.737060546875,415.077239990234,413.454345703125,2025-01-15 15:20:00,15/01/2025 03:20 PM
2025-01-15 15:25,411.754709879557,23.885475158691,17392.2963867188,570.016459147135,0.0,49.950197855632,1.791999999987,17041.1328125,50.019050598145,1.791999999987,17041.1328125,411.754709879557,410.222747802734,412.969482421875,412.071899414062,2025-01-15 15:25:00,15/01/2025 03:25 PM
2025-01-15 15:30,410.895202636719,22.822330474854,16724.8598632813,572.578552246094,0.0,48.005878448486,1.224000000017,15565.826171875,50.035732269287,1.224000000017,15565.826171875,410.895202636719,409.725494384766,412.799835205078,410.160278320312,2025-01-15 15:30:00,15/01/2025 03:30 PM
2025-01-15 15:35,416.072743733724,28.314651489258,20813.9575195313,578.735799153646,0.0,48.57383219401,1.503999999986,20308.56640625,50.042617797852,1.503999999986,20308.56640625,416.072743733724,414.643493652344,417.831268310547,415.743469238281,2025-01-15 15:35:00,15/01/2025 03:35 PM
2025-01-15 15:40,405.899210611979,27.748878479004,19699.0952148438,579.760823567708,0.0,49.388640085856,1.728000000003,19470.40625,50.008544921875,1.728000000003,19470.40625,405.899210611979,404.764221191406,407.756134033203,405.177276611328,2025-01-15 15:40:00,15/01/2025 03:40 PM
2025-01-15 15:45,410.815144856771,13.82533454895,10081.8439941406,568.136576334635,0.0,47.372751871745,1.255999999994,9796.0205078125,50.063827514648,1.255999999994,9796.0205078125,410.815144856771,409.568786621094,412.942077636719,409.9345703125,2025-01-15 15:45:00,15/01/2025 03:45 PM
2025-01-15 15:50,408.695831298828,10.067769050598,7349.4736328125,567.982543945312,0.0,44.664803822835,0.67200000002,7085.0908203125,50.035705566406,0.67200000002,7085.0908203125,408.695831298828,407.453765869141,410.677764892578,407.955963134766,2025-01-15 15:50:00,15/01/2025 03:50 PM
2025-01-15 15:55,411.302724202474,10.680357933044,7842.84643554688,572.563456217448,0.0,43.116911570231,0.600000000006,7558.6044921875,50.023719787598,0.600000000006,7558.6044921875,411.302724202474,410.245178222656,412.956268310547,410.706726074219,2025-01-15 15:55:00,15/01/2025 03:55 PM
2025-01-15 16:00,404.197591145833,8.937963485718,6446.4423828125,562.423807779948,0.0,42.435040791829,0.695999999996,6229.25830078125,49.989654541016,0.695999999996,6229.25830078125,404.197591145833,403.042175292969,406.44873046875,403.101867675781,2025-01-15 16:00:00,15/01/2025 04:00 PM
2025-01-15 16:05,405.43315633138,6.586758613586,4805.01110839844,561.341227213542,0.0,41.118254343669,0.448000000004,4574.443359375,50.066799163818,0.448000000004,4574.443359375,405.43315633138,404.202056884766,407.510650634766,404.586761474609,2025-01-15 16:05:00,15/01/2025 04:05 PM
2025-01-15 16:10,402.640401204427,5.396660327911,3935.7900390625,559.362223307292,0.0,40.112644195557,0.335999999981,3726.49975585938,49.968944549561,0.335999999981,3726.49975585938,402.640401204427,401.767944335938,404.302917480469,401.850341796875,2025-01-15 16:10:00,15/01/2025 04:10 PM
2025-01-15 16:15,400.558888753255,5.185875892639,3765.34606933594,559.814514160156,0.0,39.42263285319,0.296000000002,3557.69506835938,49.996566772461,0.296000000002,3557.69506835938,400.558888753255,399.302215576172,402.218048095703,400.156402587891,2025-01-15 16:15:00,15/01/2025 04:15 PM
2025-01-15 16:20,400.188151041667,5.459641933441,3975.45471191406,558.212931315104,0.0,38.971495310465,0.304000000004,3749.46704101563,49.998695373535,0.304000000004,3749.46704101563,400.188151041667,398.635925292969,402.357391357422,399.571136474609,2025-01-15 16:20:00,15/01/2025 04:20 PM
2025-01-15 16:25,401.174468994141,5.491715431213,4019.3095703125,557.6201171875,0.0,38.689245859782,0.320000000007,3793.68774414063,49.96545791626,0.320000000007,3793.68774414063,401.174468994141,400.003692626953,403.714721679688,399.804992675781,2025-01-15 16:25:00,15/01/2025 04:25 PM
2025-01-15 16:30,401.598856608073,5.70331287384,4059.74328613281,571.255533854167,0.0,38.535182952881,0.320000000007,3934.65795898438,50.072219848633,0.320000000007,3934.65795898438,401.598856608073,400.197998046875,404.060272216797,400.538299560547,2025-01-15 16:30:00,15/01/2025 04:30 PM
2025-01-15 16:35,404.51719156901,6.390368461609,4523.46240234375,586.411682128906,0.0,38.583348592122,0.343999999983,4437.361328125,50.087005615234,0.343999999983,4437.361328125,404.51719156901,402.620269775391,407.179229736328,403.752075195312,2025-01-15 16:35:00,15/01/2025 04:35 PM
2025-01-15 16:40,404.095998128255,7.024725914001,4984.3984375,586.234436035156,0.0,38.708145141602,0.399999999994,4888.25341796875,50.080131530762,0.399999999994,4888.25341796875,404.095998128255,402.587707519531,406.168365478516,403.531921386719,2025-01-15 16:40:00,15/01/2025 04:40 PM
2025-01-15 16:45,407.321360270182,7.08224773407,5046.92956542969,585.562255859375,0.0,38.74446105957,0.415999999997,4961.68505859375,50.061325073242,0.415999999997,4961.68505859375,407.321360270182,405.651916503906,409.384765625,406.927398681641,2025-01-15 16:45:00,15/01/2025 04:45 PM
2025-01-15 16:50,407.544148763021,6.323391914368,4674.78527832031,565.002807617188,0.0,38.553485870361,0.392000000022,4419.64306640625,50.076850891113,0.392000000022,4419.64306640625,407.544148763021,406.385040283203,408.930480957031,407.316925048828,2025-01-15 16:50:00,15/01/2025 04:50 PM
2025-01-15 16:55,410.060434977214,5.96470451355,4451.966796875,570.81787109375,0.0,38.280639648438,0.343999999983,4206.46337890625,50.045783996582,0.343999999983,4206.46337890625,410.060434977214,409.038757324219,412.227142333984,408.915405273438,2025-01-15 16:55:00,15/01/2025 04:55 PM
2025-01-15 17:00,410.224955240885,3.845165967941,2893.38244628906,615.411417643229,0.0,37.980651855469,0.344000000012,3070.5771484375,50.109405517578,0.344000000012,3070.5771484375,410.224955240885,408.254333496094,413.53125,408.889282226562,2025-01-15 17:00:00,15/01/2025 05:00 PM
2025-01-15 17:05,404.717966715495,5.430281162262,3985.1123046875,570.42431640625,0.0,37.666765848796,0.304000000004,3779.67700195313,50.165725708008,0.304000000004,3779.67700195313,404.717966715495,402.916961669922,406.955596923828,404.281341552734,2025-01-15 17:05:00,15/01/2025 05:05 PM
2025-01-15 17:10,403.193003336588,4.769520282745,3510.13977050781,565.152384440104,0.0,37.301076253255,0.288,3301.79931640625,50.028026580811,0.288,3301.79931640625,403.193003336588,400.954010009766,406.045379638672,402.579620361328,2025-01-15 17:10:00,15/01/2025 05:10 PM
2025-01-15 17:15,401.977345784505,4.359916687012,3186.51696777344,564.132832845052,0.0,36.984734853109,0.255999999994,2993.67504882813,50.061988830566,0.255999999994,2993.67504882813,401.977345784505,400.096954345703,404.253082275391,401.582000732422,2025-01-15 17:15:00,15/01/2025 05:15 PM
2025-01-15 17:20,402.746571858724,4.963984966278,3641.8642578125,565.00048828125,0.0,36.816735585531,0.255999999994,3424.72631835938,50.07540512085,0.255999999994,3424.72631835938,402.746571858724,400.825866699219,404.851654052734,402.562194824219,2025-01-15 17:20:00,15/01/2025 05:20 PM
2025-01-15 17:25,401.634918212891,5.604407310486,3967.48376464844,588.188659667969,0.0,36.876490275065,0.304000000004,3878.70092773438,50.023551940918,0.304000000004,3878.70092773438,401.634918212891,399.751190185547,403.252746582031,401.900817871094,2025-01-15 17:25:00,15/01/2025 05:25 PM
2025-01-15 17:30,403.611063639323,5.465429782867,3878.11157226563,585.701639811198,0.0,36.912291208903,0.320000000007,3793.49560546875,50.109069824219,0.320000000007,3793.49560546875,403.611063639323,402.244689941406,405.190093994141,403.398406982422,2025-01-15 17:30:00,15/01/2025 05:30 PM
2025-01-15 17:35,403.629547119141,4.603588581085,3283.75036621094,579.342529296875,0.0,36.779373168945,0.296000000002,3196.67358398438,50.045177459717,0.296000000002,3196.67358398438,403.629547119141,402.528076171875,405.411468505859,402.949096679688,2025-01-15 17:35:00,15/01/2025 05:35 PM
2025-01-15 17:40,403.492034912109,4.24339389801,3027.60400390625,579.432108561198,0.0,37.036532084147,0.247999999992,2946.9208984375,49.958103179932,0.247999999992,2946.9208984375,403.492034912109,402.549194335938,405.411071777344,402.515838623047,2025-01-15 17:40:00,15/01/2025 05:40 PM
2025-01-15 17:45,405.108907063802,3.906711816788,2781.63470458984,582.191040039062,0.0,37.866205851237,0.239999999991,2710.19702148438,50.052539825439,0.239999999991,2710.19702148438,405.108907063802,404.073272705078,406.834045410156,404.419403076172,2025-01-15 17:45:00,15/01/2025 05:45 PM
2025-01-15 17:50,405.773569742838,3.131474971771,2338.87219238281,555.096638997396,0.0,38.432702382406,0.208000000013,2167.7099609375,50.006031036377,0.208000000013,2167.7099609375,405.773569742838,404.750213623047,407.641418457031,404.929077148438,2025-01-15 17:50:00,15/01/2025 05:50 PM
2025-01-15 17:55,404.535380045573,1.83866584301,1384.62704467773,559.104634602864,0.0,38.621014912923,0.135999999999,1229.22436523438,50.020301818848,0.135999999999,1229.22436523438,404.535380045573,403.375,407.239501953125,402.991638183594,2025-01-15 17:55:00,15/01/2025 05:55 PM
2025-01-15 18:00,406.417104085286,1.256645441055,931.959350585938,559.773376464844,0.0,38.684349060059,0.087999999989,797.936401367188,50.079025268555,0.087999999989,797.936401367188,406.417104085286,405.376922607422,407.882476806641,405.991912841797,2025-01-15 18:00:00,15/01/2025 06:00 PM
2025-01-15 18:05,401.24863688151,0.949324131012,743.775604248047,523.383453369141,0.0,38.732012430827,0.056000000011,536.008422851562,50.055450439453,0.056000000011,536.008422851562,401.24863688151,399.706848144531,403.408294677734,400.630767822266,2025-01-15 18:05:00,15/01/2025 06:05 PM
